"Customer_ID","Age","Occupation","Annual_Income","Num_Bank_Accounts","Interest_Rate","Num_of_Loan","Delay_from_due_date","Num_of_Delayed_Payment","Changed_Credit_Limit","Num_Credit_Inquiries","Credit_Mix","Outstanding_Debt","Credit_Utilization_Ratio","Credit_History_Age","Payment_of_Min_Amount","Total_EMI_per_month","Amount_invested_monthly","Payment_Behaviour","Monthly_Balance","Credit_Score"
"CUS_0xa823",43,"Media_Manager",16481.42,9,23,8,25,28,28.12,12,"Bad",4418.26,34.1677013929207,168,"Yes",58.8111268309954,168.474377191531,"Low_spent_Small_value_payments",214.15966264414,"Standard"
"CUS_0xa823",43,"Media_Manager",16481.42,9,23,8,25,25,28.12,12,"Bad",4418.26,39.5664135367699,168,"Yes",58.8111268309954,94.2406904975172,"Low_spent_Medium_value_payments",310.134048886071,"Standard"
"CUS_0xb1cc",25,"Engineer",93550.95,3,11,0,19,10,7.03,4,"Standard",1272.54,39.1429576604722,211,"Yes",0,512.501888751793,"Low_spent_Medium_value_payments",552.289361248207,"Standard"
"CUS_0xb1cc",26,"Engineer",93550.95,3,11,0,19,10,7.03,4,"Standard",1272.54,38.3626982415803,215,"Yes",0,278.892008845574,"Low_spent_Medium_value_payments",785.899241154427,"Standard"
"CUS_0xb1cc",26,"Engineer",93550.95,3,11,0,19,12,7.03,4,"Standard",1272.54,29.6677251401152,215,"Yes",0,796.50057239222,"Low_spent_Medium_value_payments",268.29067760778,"Standard"
"CUS_0xb1cc",26,"Engineer",93550.95,3,11,0,19,6,7.03,4,"Standard",1272.54,39.212247034032,215,"Yes",0,362.325292023739,"Low_spent_Medium_value_payments",702.465957976261,"Standard"
"CUS_0xb1cc",26,"Engineer",93550.95,3,11,0,20,9,7.03,8,"Standard",1272.54,33.4375288291195,215,"Yes",0,194.144359325517,"High_spent_Medium_value_payments",840.646890674483,"Standard"
"CUS_0xb1cc",26,"Engineer",93550.95,3,11,0,19,9,7.03,8,"Standard",1272.54,30.2304093272653,216,"Yes",0,442.025170391044,"Low_spent_Large_value_payments",612.766079608956,"Standard"
"CUS_0xb1cc",26,"Engineer",93550.95,3,11,0,19,10,7.03,8,"Standard",1272.54,32.3824951567212,217,"Yes",0,335.344108501446,"Low_spent_Medium_value_payments",729.447141498554,"Standard"
"CUS_0xb1cc",26,"Engineer",93550.95,3,11,0,19,9,7.03,8,"Standard",1272.54,37.6297444254659,218,"Yes",0,126.897031807539,"High_spent_Large_value_payments",897.894218192461,"Standard"
"CUS_0xf9f",18,"Manager",18587.64,6,17,7,35,23,12.1,12,"Bad",2370.01,32.4399548476805,93,"Yes",61.0993307391181,109.238871296806,"Low_spent_Large_value_payments",257.558797964076,"Poor"
"CUS_0xf9f",18,"Manager",18587.64,6,17,7,36,24,12.1,12,"Bad",2370.01,24.9331539823954,94,"Yes",61.0993307391181,90.4386734344843,"Low_spent_Small_value_payments",328.509233587673,"Poor"
"CUS_0xf9f",18,"Manager",18587.64,6,17,7,32,23,12.1,12,"Bad",2370.01,26.0862821599563,95,"Yes",61.0993307391181,90.4386734344843,"Low_spent_Small_value_payments",281.124411410722,"Standard"
"CUS_0xf9f",18,"Manager",18587.64,6,17,7,35,24,12.1,12,"Bad",2370.01,37.0602681322719,96,"Yes",61.0993307391181,69.2866583339275,"Low_spent_Medium_value_payments",307.511010926954,"Standard"
"CUS_0xf9f",18,"Manager",18587.64,6,17,7,35,23,12.1,12,"Bad",2370.01,28.2012921368313,97,"Yes",61.0993307391181,121.879145457706,"Low_spent_Large_value_payments",244.918523803176,"Standard"
"CUS_0xf9f",18,"Manager",18587.64,6,17,7,35,23,12.1,12,"Bad",2370.01,34.6888750944399,98,"Yes",61.0993307391181,97.9585440623206,"High_spent_Small_value_payments",258.839125198561,"Standard"
"CUS_0xf9f",18,"Manager",18587.64,6,17,7,35,23,12.1,12,"Bad",2370.01,39.4107832003959,99,"Yes",61.0993307391181,50.3479384908474,"Low_spent_Medium_value_payments",326.449730770034,"Standard"
"CUS_0xf9f",18,"Manager",18587.64,6,17,7,35,26,12.1,12,"Bad",2370.01,26.0556088353265,100,"Yes",61.0993307391181,93.9208829652984,"Low_spent_Small_value_payments",292.876786295583,"Standard"
"CUS_0x8f2d",26,"Accountant",36190.17,5,10,0,11,7,-2.04,2,"Good",1406.85,35.1828171179711,185,"No",0,92.2971408916325,"High_spent_Medium_value_payments",483.687609108367,"Good"
"CUS_0x8f2d",26,"Accountant",36190.17,5,10,0,11,7,2.96,2,"Good",1406.85,39.8160422029728,186,"No",0,35.0990891326209,"High_spent_Medium_value_payments",540.885660867379,"Standard"
"CUS_0x8f2d",26,"Accountant",36190.17,5,10,0,11,5,2.96,2,"Good",1406.85,38.9577556338865,187,"No",0,155.333958769246,"Low_spent_Small_value_payments",460.650791230754,"Good"
"CUS_0x8f2d",26,"Accountant",36190.17,5,10,0,11,7,2.96,2,"Good",1406.85,26.51831665799,188,"No",0,108.908868189335,"High_spent_Medium_value_payments",467.075881810665,"Good"
"CUS_0x8f2d",26,"Accountant",36190.17,5,10,0,11,7,2.96,5,"Good",1406.85,24.2200473134553,189,"No",0,43.8110296650012,"High_spent_Medium_value_payments",522.173720334999,"Good"
"CUS_0x8f2d",26,"Accountant",36190.17,5,10,0,11,6,1.96,5,"Good",1406.85,23.9907225951209,190,"No",0,99.1620157175883,"High_spent_Medium_value_payments",476.822734282412,"Good"
"CUS_0x8f2d",27,"Accountant",36190.17,5,10,0,11,6,2.96,5,"Good",1406.85,28.1770185379095,191,"No",0,183.8749620433,"Low_spent_Small_value_payments",432.1097879567,"Standard"
"CUS_0x8f2d",27,"Accountant",36190.17,5,10,0,11,6,2.96,5,"Good",1406.85,32.9658441503723,192,"No",0,35.3690434666746,"High_spent_Medium_value_payments",540.615706533325,"Standard"
"CUS_0x8b44",26,"Developer",15503.02,6,30,6,38,23,6.22,7,"Bad",3651.79,32.6753607817182,49,"Yes",77.3345338901739,90.0518758039368,"Low_spent_Medium_value_payments",270.762963673632,"Standard"
"CUS_0x8b44",26,"Developer",15503.02,6,30,6,38,23,6.22,7,"Bad",3651.79,33.5021296115055,53,"Yes",77.3345338901739,134.284892689463,"Low_spent_Small_value_payments",212.172406753697,"Poor"
"CUS_0x8b44",26,"Developer",15503.02,6,30,6,38,23,6.22,7,"Bad",3651.79,31.4277008248045,51,"Yes",77.3345338901739,87.0010403723809,"Low_spent_Small_value_payments",259.456259070779,"Poor"
"CUS_0x8b44",26,"Developer",15503.02,6,30,6,34,23,6.22,7,"Bad",3651.79,29.3413446635186,52,"Yes",77.3345338901739,45.3505626592775,"High_spent_Medium_value_payments",261.106736783882,"Standard"
"CUS_0x8b44",26,"Developer",15503.02,6,30,6,38,25,6.22,8,"Bad",3651.79,26.0910923426881,53,"Yes",164.967492103994,130.341189309059,"Low_spent_Medium_value_payments",206.116110134101,"Standard"
"CUS_0x8b44",26,"Developer",15503.02,6,30,6,38,23,2.22,8,"Bad",3651.79,27.8865561094588,54,"Yes",164.967492103994,84.2495705346492,"Low_spent_Small_value_payments",232.20772890851,"Standard"
"CUS_0x8b44",27,"Developer",15503.02,6,30,6,38,23,11.22,8,"Bad",3651.79,30.423282239399,55,"Yes",164.967492103994,74.4873367989516,"Low_spent_Large_value_payments",251.969962644208,"Poor"
"CUS_0x8b44",27,"Developer",15503.02,6,30,6,42,23,6.22,8,"Bad",3651.79,23.3137864036406,56,"Yes",164.967492103994,74.648538263777,"Low_spent_Small_value_payments",271.808761179382,"Poor"
"CUS_0x542f",49,"Lawyer",12763.795,8,20,4,8,9,15.76,0,"Standard",1472.02,28.461698022793,341,"No",31.0430705811499,95.2130763991321,"Low_spent_Large_value_payments",265.808811353051,"Standard"
"CUS_0x542f",49,"Lawyer",12763.795,8,20,4,8,8,8.76,0,"Standard",1472.02,33.7989175766883,342,"No",31.0430705811499,94.3889170968601,"Low_spent_Small_value_payments",286.632970655323,"Standard"
"CUS_0x542f",49,"Lawyer",12763.795,8,20,4,8,8,8.76,0,"Standard",1472.02,38.9454857084656,343,"No",31.0430705811499,93.5316590199538,"Low_spent_Large_value_payments",267.49022873223,"Standard"
"CUS_0x542f",49,"Lawyer",12763.795,8,20,4,8,8,8.76,0,"Standard",1472.02,32.6886741831226,344,"No",31.0430705811499,152.597107615718,"Low_spent_Small_value_payments",228.424780136465,"Standard"
"CUS_0x542f",49,"Lawyer",12763.795,8,20,4,13,8,8.76,0,"Standard",1472.02,27.3122463166889,345,"No",31.0430705811499,88.3534817356224,"Low_spent_Medium_value_payments",282.668406016561,"Standard"
"CUS_0x542f",49,"Lawyer",12763.795,8,20,4,8,7,8.76,0,"Standard",1472.02,35.0988700170911,346,"No",31.0430705811499,58.1431319948115,"Low_spent_Small_value_payments",322.878755757372,"Standard"
"CUS_0x542f",49,"Lawyer",12763.795,8,20,4,8,8,8.76,0,"Standard",1472.02,29.5442973136969,347,"No",31.0430705811499,42.7373198400286,"High_spent_Small_value_payments",308.284567912155,"Good"
"CUS_0x542f",49,"Lawyer",12763.795,8,20,4,8,6,8.76,0,"Standard",1472.02,40.4552996213202,348,"No",31.0430705811499,89.2806705288752,"Low_spent_Medium_value_payments",293.4144708026,"Good"
"CUS_0xbc17",19,"Scientist",53057.64,9,20,6,24,14,19.2,9,"Standard",1491.01,31.1448641056456,181,"Yes",150.786014277894,167.463460813262,"High_spent_Small_value_payments",411.297524908844,"Standard"
"CUS_0xbc17",19,"Scientist",53057.64,9,20,6,24,15,19.2,9,"Standard",1491.01,28.7439998735119,185,"Yes",150.786014277894,36.8951012860794,"High_spent_Large_value_payments",521.865884436026,"Poor"
"CUS_0xbc17",19,"Scientist",53057.64,9,20,6,24,15,19.2,11,"Standard",1491.01,36.4420860015654,183,"Yes",150.786014277894,112.732281620244,"High_spent_Medium_value_payments",456.028704101862,"Standard"
"CUS_0xbc17",19,"Scientist",53057.64,9,20,6,22,13,25.2,11,"Standard",1491.01,37.3285109275467,184,"Yes",150.786014277894,115.676139114371,"High_spent_Large_value_payments",443.084846607735,"Poor"
"CUS_0xbc17",19,"Scientist",53057.64,9,20,6,24,10,19.2,11,"Standard",1491.01,28.3038514193785,185,"Yes",150.786014277894,118.114976801957,"High_spent_Small_value_payments",460.646008920149,"Poor"
"CUS_0xbc17",20,"Scientist",53057.64,9,20,6,24,13,19.2,11,"Standard",1491.01,27.7695268242427,186,"Yes",150.786014277894,112.289420373024,"High_spent_Small_value_payments",466.471565349082,"Poor"
"CUS_0xbc17",20,"Scientist",53057.64,9,20,6,24,13,19.2,11,"Standard",1491.01,39.8955836642426,187,"Yes",150.786014277894,108.214109096452,"Low_spent_Small_value_payments",344.765247719054,"Poor"
"CUS_0xbc17",20,"Scientist",53057.64,9,20,6,24,13,19.2,11,"Standard",1491.01,35.5064517939194,188,"Yes",150.786014277894,94.327383666225,"High_spent_Medium_value_payments",474.433602055881,"Poor"
"CUS_0x9365",19,"Teacher",16868.34,10,22,8,31,19,5.36,8,"Bad",2086.07,23.6029589872221,145,"Yes",101.505715884159,98.4684714641591,"Low_spent_Small_value_payments",223.458805995333,"Poor"
"CUS_0x9365",19,"Teacher",16868.34,10,22,8,31,18,5.36,8,"Bad",2086.07,28.0129066526348,146,"Yes",101.505715884159,68.8584429736024,"Low_spent_Large_value_payments",256.705341142239,"Poor"
"CUS_0x9365",19,"Teacher",16868.34,10,22,8,32,19,5.36,8,"Bad",2086.07,38.3037425288374,147,"Yes",101.505715884159,176.278592497728,"Low_spent_Small_value_payments",169.285191618113,"Poor"
"CUS_0x9365",19,"Teacher",16868.34,10,22,8,31,19,5.36,8,"Bad",2086.07,31.4049582241209,148,"Yes",101.505715884159,59.9105542202864,"Low_spent_Small_value_payments",265.653229895555,"Poor"
"CUS_0x9365",19,"Teacher",16868.34,10,22,8,31,16,5.36,8,"Bad",2086.07,32.3213906476979,149,"Yes",101.505715884159,62.7775112956705,"Low_spent_Medium_value_payments",272.786272820171,"Standard"
"CUS_0x9365",19,"Teacher",16868.34,10,22,8,31,19,5.36,8,"Bad",2086.07,38.63776348116,150,"Yes",101.505715884159,202.446773766232,"Low_spent_Small_value_payments",143.117010349609,"Standard"
"CUS_0x9365",19,"Teacher",16868.34,10,22,8,31,19,5.36,8,"Bad",2086.07,24.9038634729725,148,"Yes",101.505715884159,20.5389540314348,"High_spent_Large_value_payments",275.024830084407,"Poor"
"CUS_0x9365",19,"Teacher",16868.34,10,22,8,31,19,5.36,8,"Bad",2086.07,24.140857964707,152,"Yes",101.505715884159,98.4684714641591,"Low_spent_Medium_value_payments",222.993417446434,"Poor"
"CUS_0x7efc",41,"Accountant",60218.28,7,32,7,35,20,28.2,9,"Bad",4982.57,26.6280056550108,11,"Yes",230.626604709795,86.5719370414036,"Low_spent_Medium_value_payments",452.120458248801,"Standard"
"CUS_0x7efc",41,"Accountant",60218.28,7,32,7,35,22,28.2,9,"Bad",4982.57,27.0905963139926,12,"Yes",230.626604709795,240.084379606057,"Low_spent_Medium_value_payments",154.851944882948,"Standard"
"CUS_0x7efc",41,"Accountant",60218.28,7,32,7,35,20,28.2,9,"Bad",4982.57,36.4425383277539,13,"Yes",230.626604709795,502.645181090137,"Low_spent_Small_value_payments",86.0472142000673,"Standard"
"CUS_0x7efc",42,"Accountant",60218.28,7,32,7,35,21,28.2,9,"Bad",4982.57,33.1637400468323,14,"Yes",230.626604709795,240.084379606057,"Low_spent_Small_value_payments",246.478376527369,"Standard"
"CUS_0x7efc",42,"Accountant",60218.28,7,32,7,35,24,28.2,9,"Bad",4982.57,34.1592047838145,15,"Yes",230.626604709795,245.188032178018,"Low_spent_Medium_value_payments",333.504363112186,"Standard"
"CUS_0x7efc",42,"Accountant",60218.28,7,32,7,35,21,34.2,9,"Bad",4982.57,23.9127639682232,16,"Yes",230.626604709795,363.048390563658,"High_spent_Small_value_payments",195.644004726547,"Standard"
"CUS_0x7efc",42,"Accountant",60218.28,7,32,7,34,22,28.2,9,"Bad",4982.57,40.6235559070447,17,"Yes",230.626604709795,169.108499304713,"High_spent_Medium_value_payments",379.583895985492,"Standard"
"CUS_0x7efc",42,"Accountant",60218.28,7,32,7,33,23,28.2,9,"Bad",4982.57,26.5426589976796,18,"Yes",230.626604709795,73.9442374584114,"High_spent_Medium_value_payments",474.748157831793,"Standard"
"CUS_0x26da",39,"Doctor",16833.105,5,4,4,7,14,10.99,1,"Good",35.71,37.0013959398061,230,"No",51.7029382648285,88.4542339439928,"Low_spent_Small_value_payments",304.118702791179,"Good"
"CUS_0x26da",39,"Doctor",16833.105,5,4,4,7,15,10.99,6,"Good",35.71,25.1205064396465,231,"No",51.7029382648285,95.4116275631543,"Low_spent_Medium_value_payments",287.161309172017,"Good"
"CUS_0x26da",39,"Doctor",16833.105,5,4,4,7,15,5.99,6,"Good",35.71,30.6346169243056,232,"No",51.7029382648285,160.069253420477,"Low_spent_Small_value_payments",232.503683314695,"Good"
"CUS_0x26da",40,"Doctor",16833.105,5,4,4,7,15,10.99,6,"Good",35.71,34.5091880828007,233,"No",51.7029382648285,84.0586010147789,"Low_spent_Medium_value_payments",298.514335720393,"Good"
"CUS_0x26da",40,"Doctor",16833.105,5,4,4,7,18,10.99,6,"Good",35.71,28.6285310695145,234,"No",51.7029382648285,159.468027671376,"Low_spent_Small_value_payments",233.104909063795,"Good"
"CUS_0x26da",40,"Doctor",16833.105,5,4,4,7,13,10.99,6,"Good",35.71,26.4060533826305,233,"No",51.7029382648285,45.9334108153305,"Low_spent_Large_value_payments",326.639525919841,"Standard"
"CUS_0x26da",40,"Doctor",16833.105,5,4,4,7,15,10.99,6,"Good",35.71,38.6439866275347,236,"No",51.7029382648285,88.1046914294896,"Low_spent_Small_value_payments",304.468245305682,"Good"
"CUS_0x26da",40,"Doctor",16833.105,5,4,4,7,14,7.99,6,"Good",35.71,32.249592664389,237,"No",51.7029382648285,92.5927476457382,"Low_spent_Small_value_payments",299.980189089433,"Good"
"CUS_0x3e38",47,"Scientist",54936.2,4,6,4,20,12,0.9,0,"Standard",1142.13,31.039319956917,332,"No",131.616378594289,222.3222173562,"Low_spent_Large_value_payments",358.063070716177,"Standard"
"CUS_0x3e38",47,"Scientist",54936.2,4,6,4,20,12,1.9,0,"Standard",1142.13,33.2967173173362,333,"No",131.616378594289,103.609487885693,"Low_spent_Large_value_payments",446.775800186685,"Standard"
"CUS_0x3e38",47,"Scientist",54936.2,4,6,4,20,12,4.9,0,"Standard",1142.13,33.7791089070065,334,"No",131.616378594289,411.81395239101,"Low_spent_Large_value_payments",168.571335681368,"Standard"
"CUS_0x3e38",47,"Scientist",54936.2,4,6,4,20,9,0.9,0,"Standard",1142.13,36.229205308609,335,"No",131.616378594289,91.1010304171074,"Low_spent_Large_value_payments",469.28425765527,"Standard"
"CUS_0x3e38",47,"Scientist",54936.2,4,6,4,20,14,0.9,0,"Standard",1142.13,40.0921174331293,336,"No",131.616378594289,213.017535900365,"Low_spent_Small_value_payments",139.03646103839,"Standard"
"CUS_0x3e38",47,"Scientist",54936.2,4,6,4,20,13,6.9,2,"Standard",1142.13,39.7001483926853,337,"No",131.616378594289,173.347095612038,"High_spent_Medium_value_payments",387.038192460339,"Standard"
"CUS_0x3e38",47,"Scientist",54936.2,4,6,4,20,15,0.9,2,"Standard",1142.13,37.4899652308887,338,"No",131.616378594289,106.373351963289,"High_spent_Large_value_payments",444.011936109088,"Standard"
"CUS_0x3e38",47,"Scientist",54936.2,4,6,4,18,12,0.9,2,"Standard",1142.13,33.2154897010786,339,"No",131.616378594289,382.555615677215,"Low_spent_Small_value_payments",217.829672395162,"Standard"
"CUS_0x987b",29,"Scientist",7186.5,6,23,7,42,21,5.89,7,"Bad",2241.6,31.1066915185777,226,"Yes",23.6338088237632,95.3335560009336,"Low_spent_Small_value_payments",256.120135175303,"Poor"
"CUS_0x987b",29,"Scientist",7186.5,6,23,7,42,22,8.89,7,"Bad",2241.6,29.3458948741962,230,"Yes",23.6338088237632,32.35773872826,"Low_spent_Small_value_payments",319.095952447977,"Poor"
"CUS_0x987b",29,"Scientist",7186.5,6,23,7,42,22,3.89,7,"Bad",2241.6,31.9522047901792,228,"Yes",23.6338088237632,67.5368262680556,"High_spent_Small_value_payments",300.947678496738,"Poor"
"CUS_0x987b",29,"Scientist",7186.5,6,23,7,42,22,5.89,7,"Bad",2241.6,29.975937753288,229,"Yes",23.6338088237632,96.0705315576937,"Low_spent_Small_value_payments",255.383159618543,"Poor"
"CUS_0x987b",29,"Scientist",7186.5,6,23,7,42,22,6.03285714285714,7,"Bad",2241.6,30.6359607794492,230,"Yes",23.6338088237632,72.4402484125309,"Low_spent_Small_value_payments",279.013442763706,"Poor"
"CUS_0x987b",29,"Scientist",7186.5,6,23,7,42,22,5.89,12,"Bad",2241.6,38.633091867673,231,"Yes",23.6338088237632,49.6392610577421,"Low_spent_Large_value_payments",281.814430118495,"Poor"
"CUS_0x987b",29,"Scientist",7186.5,6,23,7,46,22,5.89,12,"Bad",2241.6,26.0021012671672,232,"Yes",23.6338088237632,42.9973890118121,"Low_spent_Medium_value_payments",298.456302164425,"Poor"
"CUS_0x987b",29,"Scientist",7186.5,6,23,7,39,22,5.89,12,"Bad",2241.6,29.4219802053556,233,"Yes",23.6338088237632,83.9190591074167,"Low_spent_Small_value_payments",267.53463206882,"Poor"
"CUS_0x5572",39,"Scientist",10068.97,8,7,3,30,16,10.8,4,"Standard",2192.93,34.9430147234571,177,"Yes",23.2222514714935,54.7869381186421,"Low_spent_Medium_value_payments",310.039496312508,"Standard"
"CUS_0x5572",39,"Scientist",10068.97,8,7,3,30,17,10.8,4,"Standard",2192.93,28.9408347320402,178,"Yes",23.2222514714935,58.367977959269,"Low_spent_Small_value_payments",292.417853902571,"Standard"
"CUS_0x5572",39,"Scientist",10068.97,8,7,3,30,17,10.8,4,"Standard",2192.93,28.2388540218721,179,"Yes",23.2222514714935,29.0065111499184,"Low_spent_Small_value_payments",321.779320711922,"Standard"
"CUS_0x5572",39,"Scientist",10068.97,8,7,3,30,17,10.8,4,"Standard",2192.93,36.7882586113906,180,"Yes",23.2222514714935,70.3746389974372,"Low_spent_Small_value_payments",280.411192864403,"Standard"
"CUS_0x5572",39,"Scientist",10068.97,8,7,3,29,17,10.8,4,"Standard",2192.93,28.617576212785,181,"Yes",23.2222514714935,46.55878243364,"Low_spent_Medium_value_payments",294.2270494282,"Standard"
"CUS_0x5572",39,"Scientist",10068.97,8,7,3,30,17,10.8,4,"Standard",2192.93,35.0599889437688,179,"Yes",23.2222514714935,85.8962195293655,"Low_spent_Medium_value_payments",254.889612332474,"Standard"
"CUS_0x5572",39,"Scientist",10068.97,8,7,3,30,17,10.8,4,"Standard",2192.93,24.6483615802682,179,"Yes",23.2222514714935,54.7869381186421,"Low_spent_Medium_value_payments",318.311723409611,"Standard"
"CUS_0x5572",39,"Scientist",10068.97,8,7,3,30,16,10.8,4,"Standard",2192.93,26.8992183744494,179,"Yes",23.2222514714935,38.5174986422227,"Low_spent_Small_value_payments",312.268333219617,"Standard"
"CUS_0x4e6a",53,"Media_Manager",21963.845,2,12,4,3,8,5.35,2,"Good",902.69,29.5980123042575,271,"No",38.0734270100628,19.1862457830771,"High_spent_Large_value_payments",348.972368873527,"Poor"
"CUS_0x4e6a",53,"Media_Manager",21963.845,2,12,4,0,5,5.35,2,"Good",902.69,29.678797154131,275,"No",38.0734270100628,79.5678821216755,"Low_spent_Large_value_payments",308.590732534928,"Poor"
"CUS_0x4e6a",53,"Media_Manager",21963.845,2,12,4,1,7,5.35,2,"Good",902.69,38.9369288190153,273,"No",38.0734270100628,161.785639692209,"Low_spent_Small_value_payments",256.372974964395,"Standard"
"CUS_0x4e6a",53,"Media_Manager",21963.845,2,12,4,0,8,5.35,2,"Good",902.69,32.5783432140407,274,"No",38.0734270100628,106.874435884509,"Low_spent_Large_value_payments",324.808329164128,"Poor"
"CUS_0x4e6a",53,"Media_Manager",21963.845,2,12,4,2,7,5.35,2,"Good",902.69,34.379371553865,275,"No",38.0734270100628,194.37905877473,"Low_spent_Small_value_payments",223.779555881874,"Poor"
"CUS_0x4e6a",53,"Media_Manager",21963.845,2,12,4,0,7,9.35,6,"Good",902.69,37.3597020753386,276,"No",38.0734270100628,153.606875606314,"Low_spent_Large_value_payments",244.551739050289,"Poor"
"CUS_0x4e6a",53,"Media_Manager",21963.845,2,12,4,0,8,5.35,6,"Good",902.69,28.7699705014636,277,"No",38.0734270100628,112.477224236652,"Low_spent_Large_value_payments",285.681390419952,"Standard"
"CUS_0x4e6a",53,"Media_Manager",21963.845,2,12,4,0,6,10.35,6,"Good",902.69,37.3331227235601,278,"No",38.0734270100628,27.1181249769085,"High_spent_Medium_value_payments",351.040489679695,"Standard"
"CUS_0x3f68",20,"Engineer",121277,4,7,4,8,10,7.69,4,"Good",867.24,33.368546822011,316,"No",375.398236407818,795.48140694873,"Low_spent_Large_value_payments",87.5620233101182,"Good"
"CUS_0x3f68",20,"Engineer",121277,4,7,4,8,10,7.69,4,"Good",867.24,32.0062617615844,317,"No",375.398236407818,128.141254841564,"High_spent_Large_value_payments",724.902175417285,"Good"
"CUS_0x3f68",21,"Engineer",121277,4,7,4,9,10,7.69,4,"Good",867.24,34.0820354539041,318,"No",375.398236407818,136.422062144938,"High_spent_Large_value_payments",716.62136811391,"Good"
"CUS_0x3f68",21,"Engineer",121277,4,7,4,9,10,7.69,4,"Good",867.24,40.895832138601,319,"No",375.398236407818,186.418499429849,"High_spent_Small_value_payments",686.624930828999,"Good"
"CUS_0x3f68",21,"Engineer",121277,4,7,4,13,10,7.69,4,"Good",867.24,31.1951480185678,320,"No",375.398236407818,235.585485251837,"High_spent_Large_value_payments",617.457945007011,"Good"
"CUS_0x3f68",21,"Engineer",121277,4,7,4,9,8,7.69,4,"Good",867.24,24.0366852438802,321,"No",375.398236407818,977.060180383289,"Low_spent_Small_value_payments",523.997370771545,"Good"
"CUS_0x3f68",21,"Engineer",121277,4,7,4,9,10,7.69,4,"Good",867.24,36.0166984638783,319,"No",375.398236407818,399.794850029338,"High_spent_Medium_value_payments",463.248580229511,"Good"
"CUS_0x3f68",21,"Engineer",121277,4,7,4,12,12,7.69,8,"Good",867.24,37.8731449873631,323,"No",375.398236407818,501.478857764867,"High_spent_Small_value_payments",371.564572493982,"Good"
"CUS_0x82c1",28,"Manager",30883.32,6,8,3,10,10,9.24,6,"Standard",1891.76,25.657016448357,182,"Yes",50.1496983887078,265.556350552627,"Low_spent_Small_value_payments",205.454951058665,"Standard"
"CUS_0x82c1",28,"Manager",30883.32,6,8,3,12,10,9.24,6,"Standard",1891.76,24.7000268555206,183,"Yes",50.1496983887078,131.731409049837,"Low_spent_Small_value_payments",352.855134565402,"Standard"
"CUS_0x82c1",28,"Manager",30883.32,6,8,3,15,10,9.24,6,"Standard",1891.76,35.978255642995,184,"Yes",50.1496983887078,89.4318740804637,"Low_spent_Medium_value_payments",371.579427530828,"Standard"
"CUS_0x82c1",28,"Manager",30883.32,6,8,3,10,13,9.24,6,"Standard",1891.76,36.8165809618018,185,"Yes",50.1496983887078,18.3023036997169,"High_spent_Large_value_payments",402.708997911575,"Standard"
"CUS_0x82c1",28,"Manager",30883.32,6,8,3,15,10,9.24,6,"Standard",1891.76,36.1411669514757,186,"Yes",50.1496983887078,42.8656693991666,"High_spent_Small_value_payments",398.145632212126,"Standard"
"CUS_0x82c1",28,"Manager",30883.32,6,8,3,15,10,9.24,9,"Standard",1891.76,27.3532305115281,187,"Yes",50.1496983887078,64.985253521971,"High_spent_Medium_value_payments",366.026048089321,"Standard"
"CUS_0x82c1",28,"Manager",30883.32,6,8,3,15,10,9.24,9,"Standard",1891.76,36.885888093158,185,"Yes",50.1496983887078,309.247003045075,"Low_spent_Small_value_payments",161.764298566218,"Standard"
"CUS_0x82c1",28,"Manager",30883.32,6,8,3,15,7,11.24,9,"Standard",1891.76,24.8166586359118,189,"Yes",50.1496983887078,131.731409049837,"High_spent_Small_value_payments",367.128508698279,"Standard"
"CUS_0x94e3",21,"Developer",53075.22,7,20,7,43,25,17.23,9,"Bad",3605.94,37.4498667895321,166,"Yes",249.877971018429,58.2034343819016,"High_spent_Large_value_payments",359.81209459967,"Standard"
"CUS_0x94e3",21,"Developer",53075.22,7,20,7,42,24,17.23,9,"Bad",3605.94,32.8578009446219,170,"Yes",249.877971018429,328.271010486675,"High_spent_Small_value_payments",197.71306459558,"Standard"
"CUS_0x94e3",21,"Developer",53075.22,7,20,7,42,28,17.23,9,"Bad",3605.94,24.4610296821192,168,"Yes",249.877971018429,522.159047705329,"Low_spent_Small_value_payments",289.615967689726,"Standard"
"CUS_0x94e3",21,"Developer",53075.22,7,20,7,42,24,16.23,9,"Bad",3605.94,28.4151834671714,169,"Yes",249.877971018429,558.251531924606,"Low_spent_Small_value_payments",289.615967689726,"Standard"
"CUS_0x94e3",21,"Developer",53075.22,7,20,7,42,25,17.23,9,"Bad",3605.94,27.1714254159412,170,"Yes",249.877971018429,171.990971797476,"Low_spent_Small_value_payments",296.024557184096,"Standard"
"CUS_0x94e3",21,"Developer",53075.22,7,20,7,42,27,16.23,9,"Bad",3605.94,34.96099095528,171,"Yes",249.877971018429,328.271010486675,"High_spent_Medium_value_payments",292.813935789787,"Standard"
"CUS_0x94e3",21,"Developer",53075.22,7,20,7,42,25,17.23,9,"Bad",3605.94,24.5595664464231,172,"Yes",301.276951080231,156.299342702072,"Low_spent_Medium_value_payments",301.716186279499,"Standard"
"CUS_0x94e3",22,"Developer",53075.22,7,20,7,42,22,17.23,9,"Bad",3605.94,24.8914510201846,173,"Yes",301.276951080231,502.721734408666,"Low_spent_Small_value_payments",289.615967689726,"Standard"
